budget,original_title,popularity,release_date,revenue,runtime,status,title,vote_average,vote_count,winner,genres
0,Lui è peggio di me,1.561117,2/21/1985,0,108,Released,He's Worse than Me,5.7,18,#N/A,Comedy
0,Il ragazzo di campagna,3.000716,1/1/1984,0,92,Released,Il Ragazzo di Campagna,6.4,75,#N/A,Comedy
0,Un povero ricco,0.033991,1/1/1983,0,92,Released,Rich and Poor,5.6,20,#N/A,Comedy
0,Testa o croce,0.447565,1/1/1982,0,104,Released,"Heads I Win, Tails You Lose",5,4,#N/A,Comedy
0,Sono fotogenico,0.417172,3/21/1980,0,117,Released,I'm Photogenic,4.5,4,#N/A,Comedy
0,"Oh, Serafina!",0.207749,1/1/1976,0,96,Released,"Oh, Serafina!",4.5,2,#N/A,Comedy
0,"Paolo Barca, maestro elementare, praticamente nudista",5.70E-05,1/1/1975,0,110,Released,"Paolo Barca, maestro elementare, praticamente nudista",0,0,#N/A,
0,La poliziotta,0.050698,11/15/1974,0,0,Released,La poliziotta,5,1,#N/A,Comedy
0,Night Train to Terror,0.029194,5/1/1985,0,98,Released,Night Train to Terror,4.8,18,#N/A,Horror
0,The Bonesetter,0.10801,7/15/2004,0,72,Released,The Bonesetter,4,1,#N/A,Thriller
1100000,From a Whisper to a Scream,1.392022,9/25/1987,1400000,99,Released,From a Whisper to a Scream,6.8,15,#N/A,Comedy
5000000,Si le vent soulève les sables,0.580717,5/2/2007,0,96,Released,Sounds of Sand,6.4,4,#N/A,Drama
0,The Alley Tramp,0.115377,6/12/1968,0,69,Released,The Alley Tramp,5,2,#N/A,Drama
0,La nuit des étoiles filantes,1.988945,11/15/1973,0,79,Released,A Virgin Among the Living Dead,4.7,8,#N/A,Horror
0,Flesh Eating Mothers,0.042826,9/16/1988,0,89,Released,Flesh Eating Mothers,4.1,11,#N/A,Comedy
0,Matilda,0.626222,6/22/1978,0,105,Released,Matilda,3,1,#N/A,Comedy
980385,BMX Bandits,7.798806,12/29/1983,0,88,Released,BMX Bandits,6.1,27,#N/A,Adventure
0,Forbidden World,5.552958,5/7/1982,0,77,Released,Forbidden World,5.1,26,#N/A,Horror
0,La dictadura perfecta,3.631321,10/16/2014,0,143,Released,La dictadura perfecta,7.1,42,#N/A,Drama
0,Casa Grande,2.221013,1/28/2014,0,117,Released,Casa Grande,7.3,23,#N/A,Drama
0,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,0.519473,8/12/2014,0,98,Released,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,7,6,#N/A,Documentary
0,The Race Begins,0.148602,1/26/2006,0,90,,Zodiac: The Race Begins...,1,2,#N/A,Animation
37000000,Aloha,8.451297,5/27/2015,26250020,105,Released,Aloha,5.2,704,#N/A,Drama
0,Mars,0.423425,11/3/2010,0,90,,Mars,5.5,4,#N/A,Animation
0,Wonderwall,1.051944,5/17/1968,0,92,Released,Wonderwall,5.7,6,#N/A,Drama
0,Ljudožder vegetarijanac,0.193391,3/1/2012,0,86,Released,Cannibal Vegetarian,4.5,4,#N/A,Drama
12000000,Bitka na Neretvi,1.78856,10/7/1969,0,145,Released,The Battle of Neretva,6.2,11,#N/A,Drama
0,Tempest,0.574687,5/27/1928,0,111,Released,Tempest,7,2,#N/A,Drama
0,The Cheating Pact,0.414467,9/28/2013,0,85,Released,The Cheating Pact,6.2,10,#N/A,
0,Romanzo di una strage,2.051933,3/30/2012,0,129,Released,Piazza Fontana: The Italian Conspiracy,7.2,38,#N/A,Drama
0,Acciaio,0.259315,11/14/2012,0,95,Released,Steel,6,6,#N/A,Drama
5579750,Tutto tutto niente niente,2.208906,11/30/2012,8927600,0,Released,Tutto tutto niente niente,4.8,54,#N/A,Comedy
0,Tutta colpa di Freud,4.221003,1/23/2014,0,120,Released,Tutta colpa di Freud,6.5,162,#N/A,Comedy
0,Amiche da morire,2.572216,3/7/2013,0,0,Released,Amiche da morire,6.2,59,#N/A,Romance
0,Ci vediamo domani,1.831639,4/20/2013,0,0,Released,See You Tomorrow,5.6,28,#N/A,Comedy
0,Sole a catinelle,5.52971,10/31/2013,0,87,Released,Sole a catinelle,6.6,348,#N/A,Comedy
6000000,Che bella giornata,3.793012,1/5/2011,0,97,Released,What a Beautiful Day,6.3,281,#N/A,Comedy
0,With This Ring,6.592284,1/24/2015,0,105,Released,With This Ring,5.5,23,#N/A,Comedy
0,She's Funny That Way,7.032964,10/27/2014,111996,93,Released,She's Funny That Way,5.8,238,#N/A,Comedy
4000000,புதுப்பேட்டை,0.056489,5/26/2006,0,170,Released,Pudhupettai,8,1,#N/A,
0,The Special Need,0.182584,1/23/2013,0,84,Released,The Special Need,4.5,2,#N/A,Documentary
0,La mafia uccide solo d'estate,7.791341,11/28/2013,0,90,Released,The Mafia Kills Only in Summer,7.4,299,#N/A,Romance
0,The Muthers,0.574732,11/1/1976,0,101,Released,The Muthers,4.3,3,#N/A,Drama
0,Después de Lucía,2.511322,10/3/2012,0,93,Released,After Lucia,6.6,45,#N/A,Drama
0,A Fierce Green Fire,0.164883,3/1/2013,0,101,Released,A Fierce Green Fire,5.5,4,#N/A,Documentary
0,Misery Loves Comedy,0.819352,1/23/2015,0,94,Released,Misery Loves Comedy,6.5,12,#N/A,Comedy
0,S#x Acts,0.918151,6/6/2012,0,100,Released,Six Acts,8,2,#N/A,Drama
6000000,Song One,6.743182,1/20/2014,32251,86,Released,Song One,5.5,87,#N/A,Drama
0,Vessel,0.711024,3/9/2014,0,90,Released,Vessel,9.3,4,#N/A,Documentary
0,The Lion’s Mouth Opens,1.242084,1/18/2014,0,28,Released,The Lion’s Mouth Opens,9,1,#N/A,Documentary
0,Maqbool,0.714608,1/1/2003,0,132,Released,Maqbool,7.6,5,#N/A,Action
0,കഥാപുരുഷൻ,0.071578,9/6/1996,0,107,Released,Man of the Story,5,1,#N/A,Drama
0,Convict,1.420004,1/23/2014,0,110,Released,Convict,5.4,14,#N/A,Action
0,Ladies & Gentlemen,0.373309,12/1/1973,0,83,Released,Ladies & Gentlemen,5.1,4,#N/A,Documentary
0,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,1.835973,8/24/2014,0,100,Released,Lost Soul: The Doomed Journey of Richard Stanley's Island of Dr. Moreau,7,29,#N/A,Documentary
0,La religieuse,1.794501,2/10/2013,0,100,Released,The Nun,6.5,19,#N/A,Drama
0,Mehed ei nuta,0.142296,1/1/1968,0,80,Released,Men Don't Cry,7.1,4,#N/A,Comedy
0,Sügis,0.236258,12/20/1990,0,85,Released,Autumn,0,0,#N/A,Comedy
0,Kilplased,0.04958,9/12/1974,0,0,Released,Kilplased,6.5,1,#N/A,Animation
0,Kevade,0.583519,12/20/1969,0,84,Released,Spring,6.6,6,#N/A,Drama
0,Suvi,0.00022,6/10/1976,0,80,Released,Summer,8,1,#N/A,Comedy
0,Viimne reliikvia,0.812546,1/1/1969,0,86,Released,The Last Relic,6.8,3,#N/A,Adventure
0,Tommy Tucker's Tooth,0.363928,12/6/1922,0,7,Released,Tommy Tucker's Tooth,7,2,#N/A,Comedy
0,Alice's Wonderland,1.138122,1/1/1923,0,12,Released,Alice's Wonderland,6.5,6,#N/A,Animation
0,Летучий корабль,0.099939,1/1/1979,0,18,Released,A Flying Ship,5.3,6,#N/A,Animation
0,Dragon Hill. La colina del dragón,0.084604,12/20/2002,0,80,Released,Dragon Hill,5.5,2,#N/A,Animation
0,The Last Outlaw,2.645295,10/30/1993,0,93,Released,The Last Outlaw,4.8,11,#N/A,TV Movie
0,"Arabella, mereröövli tütar",0.136951,8/22/1983,0,69,Released,"Arabella, the Pirate's Daughter",9,1,#N/A,Adventure
0,Flight World War II,0.537919,6/2/2015,0,90,Released,Flight World War II,4.9,7,#N/A,Action
0,Elavad pildid,0.200704,2/21/2013,0,135,Released,Living Images,7.6,5,#N/A,
0,Tony 10,0.412313,2/14/2012,0,90,Released,Tony 10,9,2,#N/A,Foreign
0,Magnus,0.221895,5/18/2007,0,86,Released,Magnus,5.8,5,#N/A,Drama
0,Orps: The Movie,0.988834,3/6/2009,0,0,Released,Orps: The Movie,5.8,3,#N/A,Music
0,Min søsters børn i Afrika,0.724368,1/30/2013,0,85,Released,My Sister's Kids in Africa,6.4,5,#N/A,Comedy
0,Kirsitubakas,0.655674,10/17/2014,0,92,Released,Cherry Tobacco,6.5,2,#N/A,Drama
0,Dungeons & Dragons: Wrath of the Dragon God,6.722598,1/1/2005,0,105,Released,Dungeons & Dragons: Wrath of the Dragon God,4.8,36,#N/A,Action
0,Ruudi,0.116183,2/24/2006,0,96,Released,Ruudi,5.2,3,#N/A,Family
0,Dešťová víla,0.166355,2/11/2010,0,100,Released,The Rain Fairy,4.5,2,#N/A,Family
0,Vasaku jala reede,0.578396,2/15/2012,0,100,Released,Bad Hair Friday,6.5,2,#N/A,Thriller
5000000,Freerunner,4.096897,9/14/2011,0,87,Released,Freerunner,4.3,46,#N/A,Action
0,Hier kommt Lola,1.020805,3/4/2010,0,96,Released,Hier kommt Lola,5.6,5,#N/A,Family
0,Bananot LaEurovision,0.347375,3/13/2013,0,92,Released,Cupcakes,5.2,6,#N/A,Comedy
0,Hibernatus,3.793346,9/10/1969,0,82,Released,Hibernatus,6.5,66,#N/A,Comedy
0,Le Cri du hibou,0.857733,10/28/1987,0,102,Released,The Cry of the Owl,5.5,4,#N/A,Drama
0,Enter the Dangerous Mind,1.219246,3/11/2013,0,88,Released,Enter the Dangerous Mind,4.8,14,#N/A,Thriller
0,The Amazing Mr Blunden,0.268079,12/7/1972,0,95,Released,The Amazing Mr Blunden,6.6,6,#N/A,Family
0,Bomba and the Jungle Girl,0.025136,12/7/1952,0,70,Released,Bomba and the Jungle Girl,0,0,#N/A,Action
6000000,El Inventor de Juegos,2.56817,7/3/2014,0,112,Released,The Games Maker,4.9,20,#N/A,Adventure
0,تاکسی,4.440102,4/15/2015,0,82,Released,Taxi,6.8,107,#N/A,Documentary
0,Conagher,0.559199,7/1/1991,0,94,Released,Conagher,4.8,5,#N/A,Action
0,Don't Tell the Wife,0.411159,3/5/1937,0,62,Released,Don't Tell the Wife,0,0,#N/A,Comedy
0,Getting Gertie's Garter,0.121015,11/27/1945,0,72,Released,Getting Gertie's Garter,0,0,#N/A,Comedy
0,It's a Dog's Life,0.058551,12/23/1955,0,88,Released,It's a Dog's Life,4,1,#N/A,Drama
0,Lucky 13,1.242629,1/2/2005,0,95,Released,Lucky 13,5.5,3,#N/A,Comedy
0,Sadilishteto,0.181335,10/16/2014,0,115,Released,The Judgement,6,2,#N/A,Drama
0,Wir waren Könige,1.305476,11/13/2014,0,107,Released,Wir waren Könige,6,12,#N/A,Drama
0,Comedy Central Roast of Charlie Sheen,4.272554,9/19/2011,0,90,Released,Comedy Central Roast of Charlie Sheen,6.9,25,#N/A,Comedy
0,Comedy Central Roast of William Shatner,1.142292,8/20/2006,0,90,Released,Comedy Central Roast of William Shatner,6.6,11,#N/A,Comedy
0,Comedy Central Roast of Donald Trump,1.456319,3/15/2011,0,65,Released,Comedy Central Roast of Donald Trump,6.2,15,#N/A,Comedy
0,I Am Road Comic,0.401567,4/14/2014,0,69,Released,I Am Road Comic,7,2,#N/A,Comedy
0,Magician: The Astonishing Life and Work of Orson Welles,0.995184,12/12/2014,0,92,Released,Magician: The Astonishing Life and Work of Orson Welles,6.9,17,#N/A,Documentary
0,Robbery,0.660248,8/1/1967,0,110,Released,Robbery,6.5,8,#N/A,Drama
0,Satellite in the Sky,0.701096,7/21/1956,0,85,Released,Satellite in the Sky,5.4,5,#N/A,Science Fiction
0,Souls at Sea,0.627079,9/3/1937,0,92,Released,Souls at Sea,0,0,FALSE,Adventure
0,The Bride Walks Out,0.26938,7/10/1936,0,75,Released,The Bride Walks Out,4.1,5,#N/A,Comedy
0,ゼロの焦点,0.150857,3/19/1961,0,95,Released,Zero Focus,7.5,2,#N/A,Drama
0,The Deadly Affair,2.350984,5/13/1966,0,115,Released,The Deadly Affair,5.7,18,#N/A,Romance
0,The Double Man,1.551225,4/25/1967,0,105,Released,The Double Man,5.8,4,#N/A,Mystery
0,The Fantastic Flying Books of Mr Morris Lessmore,1.901101,1/30/2011,0,15,Released,The Fantastic Flying Books of Mr Morris Lessmore,7.7,32,#N/A,Adventure
0,The Impossible Years,0.152165,12/5/1968,0,92,Released,The Impossible Years,8.3,3,#N/A,Comedy
0,The Last Hunt,1.02282,4/30/1956,0,108,Released,The Last Hunt,7.5,4,#N/A,Western
0,Pasażerka,0.919012,9/20/1963,0,62,Released,Passenger,6.3,8,#N/A,Drama
0,Le passager,0.115645,3/22/2006,0,85,Released,The Passenger,5.7,3,#N/A,
0,To Trap a Spy,0.898135,1/1/1964,0,92,Released,To Trap a Spy,8,2,#N/A,Adventure
0,Tomorrow Is Another Day,0.5104,9/22/1951,0,90,Released,Tomorrow Is Another Day,5.5,5,#N/A,Crime
0,Whiplash,0.515831,12/24/1948,0,91,Released,Whiplash,2.2,3,TRUE,Drama
0,The Fiend of Dope Island,0.001966,1/1/1961,0,76,Released,The Fiend of Dope Island,0,0,#N/A,Crime
65000000,天將雄師,5.462048,2/19/2015,121545703,127,Released,Dragon Blade,5.9,146,#N/A,Action
0,Jab Tak Hai Jaan,4.856861,11/13/2012,0,176,Released,Jab Tak Hai Jaan,7.2,68,#N/A,Drama
5510000,Mere Brother Ki Dulhan,1.838865,9/9/2011,18050000,139,Released,Mere Brother Ki Dulhan,6.5,19,#N/A,Drama
0,I Hate Luv Storys,2.045046,7/2/2010,0,135,Released,I Hate Luv Storys,6.1,35,#N/A,Comedy
30000000,Entourage,14.013413,6/3/2015,49263404,104,Released,Entourage,6.2,502,#N/A,Comedy
0,London Road,2.58432,6/12/2015,0,91,Released,London Road,6.5,13,#N/A,Adventure
0,If You Were Young: Rage,0.151684,1/1/1970,0,89,Released,If You Were Young: Rage,6.5,2,#N/A,Drama
0,Erotikon,0.206258,11/8/1920,0,97,Released,Erotikon,5.5,4,#N/A,Romance
0,Backyard Dogs,0.9854,11/20/2001,0,96,Released,Backyard Dogs,10,1,#N/A,Action
0,Bitter Lake,1.464736,1/24/2015,0,135,Released,Bitter Lake,8,30,#N/A,Documentary
0,How to Save a Marriage and Ruin Your Life,0.518286,1/17/1968,0,102,Released,How to Save a Marriage and Ruin Your Life,7,2,#N/A,Romance
0,Ventoux,0.27894,5/14/2015,0,0,Released,Ventoux,5.8,4,#N/A,Drama
0,Murder of a Cat,8.32982,4/24/2014,0,101,Released,Murder of a Cat,4.8,10,#N/A,Thriller
0,Das Ende der Geduld,0.459386,11/19/2014,0,93,Released,Das Ende der Geduld,6.4,4,#N/A,TV Movie
0,Demons of the Mind,1.068124,11/5/1972,0,89,Released,Demons of the Mind,6.1,9,#N/A,Horror
0,No Way Jose,1.771705,6/6/2015,0,98,Released,No Way Jose,4.8,8,#N/A,Comedy
0,Tot Altijd,0.639326,1/25/2012,0,120,Released,Time Of My Life,7.5,6,#N/A,Drama
0,Der Samurai,1.74499,2/8/2014,0,80,Released,The Samurai,6.1,21,#N/A,Thriller
0,Happy Ending,1.02066,11/21/2014,0,135,Released,Happy Ending,5.3,16,#N/A,Comedy
0,No. 12: Heaven and Earth Magic,0.394192,1/1/1962,0,66,Released,No. 12: Heaven and Earth Magic,7.4,8,#N/A,Animation
0,Comedy Central Roast of Flavor Flav,1.491024,8/12/2007,0,90,Released,Comedy Central Roast of Flavor Flav,6.4,9,#N/A,Comedy
0,Tu dors Nicole,1.600198,8/22/2014,0,93,Released,You're Sleeping Nicole,6.8,19,#N/A,Comedy
14500000,Freedom,5.3991,8/21/2014,0,98,Released,Freedom,5.8,9,#N/A,Drama
0,Bizim Büyük Çaresizliğimiz,0.573122,1/1/2011,0,102,Released,Our Grand Despair,6,7,#N/A,Drama
123690,Ashens and the Quest for the Gamechild,1.057541,8/8/2013,0,88,Released,Ashens and the Quest for the Gamechild,5,14,#N/A,Comedy
3600000,Paranormal Whacktivity,1.700237,7/24/2013,0,89,Released,Paranormal Whacktivity,3.3,16,#N/A,Comedy
0,Comedy Central Roast of Pamela Anderson,4.407922,8/14/2005,0,90,Released,Comedy Central Roast of Pamela Anderson,7.7,12,#N/A,Comedy
0,Ōgon Bat,0.019442,12/21/1966,0,73,Released,The Golden Bat,0,0,#N/A,Science Fiction
0,Festival,0.694321,10/22/1967,0,97,Released,Festival,3.8,2,FALSE,Music
0,The Prospects,0.043285,3/22/2011,0,79,Released,The Prospects,1,1,#N/A,
0,Die Farbe,1.206502,10/30/2010,0,85,Released,The Colour Out of Space,5.9,7,#N/A,Science Fiction
0,Foxtrot,0.461692,3/1/1976,0,91,Released,Foxtrot,4.8,2,#N/A,Adventure
0,Promoción Fantasma,2.801721,2/3/2012,0,88,Released,Ghost Graduation,5.7,50,#N/A,Comedy
0,Duck Amuck,1.988946,2/28/1953,0,7,Released,Duck Amuck,8.3,48,#N/A,Animation
6000000,5 Flights Up,9.383088,9/5/2014,1020921,92,Released,5 Flights Up,5.9,92,#N/A,Drama
175000000,Inside Out,23.985587,6/9/2015,857611174,94,Released,Inside Out,7.9,6737,TRUE,Drama
0,The World Made Straight,2.20851,1/9/2015,0,119,Released,The World Made Straight,5.5,19,#N/A,Drama
0,L'amour au temps de la guerre civile,0.786654,9/4/2014,0,120,Released,Love in the Time of Civil War,5,5,#N/A,
0,The Wolfpack,5.416273,6/12/2015,1301696,89,Released,The Wolfpack,6.7,116,#N/A,Documentary
0,Trevor Noah: African American,0.983642,7/5/2013,0,69,Released,Trevor Noah: African American,7.2,11,#N/A,Comedy
0,A BIG Love Story,0.281145,4/29/2012,0,93,Released,A BIG Love Story,5.5,4,#N/A,
0,Il corsaro nero,1.268232,3/12/1971,0,99,Released,Blackie the Pirate,4.7,13,#N/A,Action
400000,Tanu Weds Manu,1.252133,3/25/2011,252000,119,Released,Tanu Weds Manu,6.1,20,#N/A,Drama
0,Documented,0.278398,5/2/2014,0,89,Released,Documented,5,1,#N/A,Documentary
0,The Sisterhood of Night,2.620891,4/10/2015,0,104,Released,The Sisterhood of Night,6.5,32,#N/A,Mystery
0,Ginger,0.488615,3/1/1971,0,90,Released,Ginger,3.9,6,#N/A,Drama
0,The Abductors,0.464565,1/28/1972,0,90,Released,The Abductors,6,4,#N/A,Action
0,Soaked in Bleach,3.539209,6/9/2015,0,100,Released,Soaked in Bleach,7,86,#N/A,Music
0,Love & Mercy,10.444048,5/29/2015,28641776,120,Released,Love & Mercy,7.3,246,#N/A,Drama
0,Technotise - Edit i ja,1.487018,4/8/2009,0,100,Released,Technotise: Edit & I,6.8,17,#N/A,Animation
0,La verbena de la Paloma,0.06371,12/23/1935,0,78,Released,Fair of the Dove,5,1,#N/A,
0,Biancaneve & Co...,1.382398,4/3/1982,0,93,Released,Snow White and 7 Wise Men,6.5,2,#N/A,Comedy
0,L'infermiera di campagna,1.020488,1/1/1982,0,0,Released,Emmanuelle in the Country,3.6,4,#N/A,Comedy
0,La banda Vallanzasca,0.000176,12/15/1977,0,100,Released,La banda Vallanzasca,0,0,#N/A,Crime
0,Più forte sorelle,3.00E-06,1/1/1973,0,0,Released,For a Book of Dollars,0,0,#N/A,Comedy
0,"In nome del padre, del figlio e della Colt",0.043125,12/3/1975,0,77,Released,The Masked Thief,0,0,#N/A,Western
6000000,Amusement,4.076001,10/9/2008,0,85,Released,Amusement,4.9,70,#N/A,Horror
0,The Better Angels,9.266214,1/18/2014,70918,95,Released,The Better Angels,6.9,16,#N/A,Drama
0,Leonie,0.492103,11/20/2010,0,132,Released,Leonie,5,1,#N/A,Drama
0,A Year in Burgundy,0.202767,12/3/2013,0,88,Released,A Year in Burgundy,7.6,5,#N/A,Documentary
0,Dimenticare Venezia,0.080457,4/14/1979,0,0,Released,To Forget Venice,5,1,#N/A,
0,I tulipani di Haarlem,0.129339,6/7/1970,0,0,Released,Tulips of Haarlem,5,1,#N/A,
0,Paul Goodman Changed My Life,0.007063,10/19/2011,0,89,Released,Paul Goodman Changed My Life,0,0,#N/A,Documentary
0,Throw Down Your Heart,0.040008,3/30/2009,0,97,Released,Throw Down Your Heart,6,1,#N/A,Documentary
0,The Garden,0.252797,8/17/2008,0,80,Released,The Garden,6,5,FALSE,Documentary
0,All My Friends Are Funeral Singers,0.112749,5/25/2010,0,84,Released,All My Friends Are Funeral Singers,6.5,3,#N/A,Drama
0,Spork,1.233222,4/24/2010,0,86,Released,Spork,7,10,#N/A,Comedy
0,警察故事2013,11.982088,12/24/2013,81170000,108,Released,Police Story 2013,5.8,92,#N/A,Action
0,Dirt! The Movie,0.126466,8/7/2009,0,86,Released,Dirt! The Movie,6.7,3,#N/A,Documentary
0,Hjemve,0.612184,3/30/2007,0,97,Released,Just Like Home,5,1,#N/A,Drama
0,Remote Area Medical,0.035766,4/6/2013,0,90,Released,Remote Area Medical,0,0,#N/A,Documentary
0,The Listening Project,0.048983,2/8/2008,0,76,Released,The Listening Project,4,1,#N/A,Documentary
0,New Muslim Cool,0.004707,10/14/2009,0,83,,New Muslim Cool,0,0,#N/A,Documentary
0,Ada Apa Dengan Cinta?,0.427357,2/8/2002,0,112,Released,What's Up with Love?,7.6,12,#N/A,Drama
0,Without You I'm Nothing,0.138263,5/11/1990,1218730,90,Released,Without You I'm Nothing,5,1,#N/A,Comedy
0,Cafè Express,1.073156,2/25/1981,0,0,Released,Cafè Express,5.7,5,#N/A,Comedy
0,Il giocattolo,0.050841,2/21/1979,0,,Released,Il giocattolo,7,2,#N/A,
0,In nome del papa re,0.596011,12/3/1977,0,105,Released,In nome del papa re,6.6,6,#N/A,History
0,Quelle strane occasioni,0.155267,12/23/1976,0,0,Released,Quelle strane occasioni,6,1,#N/A,
0,"Signore e signori, buonanotte",1.11611,10/28/1976,0,105,Released,"Goodnight, Ladies and Gentlemen",7.1,8,#N/A,Comedy
0,"Girolimoni, il mostro di Roma",0.000864,1/1/1972,0,98,Released,The Assassin of Rome,0,0,#N/A,Drama
0,Roma bene,0.294364,10/8/1971,0,100,Released,Roma bene,6,1,#N/A,Comedy
0,I picari,0.828636,1/1/1987,0,121,Released,I picari,4.7,6,#N/A,
0,The American Ruling Class,0.084939,4/26/2005,0,85,Released,The American Ruling Class,4.5,2,#N/A,Documentary
0,Riusciranno i nostri eroi a ritrovare l'amico misteriosamente scomparso in Africa?,0.235106,12/19/1968,0,130,Released,Will Our Heroes Be Able to Find Their Friend Who Has Mysteriously Disappeared in Africa?,7.3,11,#N/A,Comedy
0,"Straziami, ma di baci saziami",0.520489,10/4/1968,0,0,Released,"Straziami, ma di baci saziami",6.3,6,#N/A,
0,Operazione San Gennaro,1.655515,1/1/1966,0,104,Released,The Treasure of San Gennaro,7.8,22,#N/A,Comedy
0,Adulterio all'italiana,0.437836,5/4/1966,0,95,Released,Adultery Italian Style,0,0,#N/A,Comedy
0,Io la conoscevo bene,1.073023,12/1/1965,0,115,Released,I Knew Her Well,6.7,13,#N/A,Drama
0,The Topp Twins: Untouchable Girls,0.12663,9/13/2009,0,84,Released,The Topp Twins: Untouchable Girls,7,2,#N/A,Comedy
0,"Totò, Peppino e... la malafemmina",2.032722,8/14/1956,0,106,Released,"Toto, Peppino, and the Hussy",8.3,48,#N/A,Comedy
0,Strigoi,0.914338,11/1/2009,0,101,Released,Strigoi,6.2,10,#N/A,Comedy
0,Lo scapolo,0.595003,12/30/1955,0,0,Released,The Bachelor,6,1,#N/A,Comedy
0,Gli innamorati,0.405292,6/17/1955,0,81,Released,Gli innamorati,6,2,#N/A,Comedy
0,Eames: The Architect & The Painter,1.030773,11/18/2011,0,83,Released,Eames: The Architect & The Painter,6.9,18,#N/A,Documentary
0,Herbie Hancock: Possibilities,0.360934,4/18/2006,0,90,Released,Herbie Hancock: Possibilities,5.5,1,#N/A,Music
0,La luz prodigiosa,0.588734,1/30/2003,0,0,Released,The End of a Mystery,6,1,#N/A,Drama
0,De vliegende Hollander,0.07594,5/11/1995,0,140,Released,The Flying Dutchman,9,1,#N/A,Fantasy
0,In nome del popolo sovrano,0.022379,12/21/1990,0,0,Released,In nome del popolo sovrano,0,0,#N/A,
0,Il Gaucho,0.443395,1/1/1964,0,,Released,Il Gaucho,7.8,2,#N/A,Comedy
0,Le Bambole,0.093616,1/27/1965,0,107,Released,The Dolls,6,1,#N/A,Comedy
0,Alta infedeltà,0.001662,1/22/1964,0,0,Rumored,High Infidelity,0,0,#N/A,
0,La Parmigiana,0.020045,9/14/1963,0,0,Released,The Girl from Parma,0,0,#N/A,
0,I Motorizzati,0.108328,11/29/1962,0,91,Released,I Motorizzati,6,1,#N/A,Comedy
0,Circo,0.077653,4/1/2011,67821,75,Released,Circo,7.5,2,#N/A,Documentary
0,L'Impiegato,0.009692,1/20/1960,0,,Released,L'Impiegato,0,0,#N/A,Comedy
0,Audace colpo dei soliti ignoti,0.920408,12/19/1959,0,0,Released,Fiasco in Milan,7.7,10,#N/A,Comedy
0,"Venezia, la Luna E Tu",0.984315,10/3/1958,0,107,Released,"Venice, the Moon and You",4.9,8,#N/A,Comedy
0,Edie & Thea: A Very Long Engagement,0.24747,6/21/2009,0,61,Released,Edie & Thea: A Very Long Engagement,6,1,#N/A,Drama
0,Before Stonewall,0.083594,9/15/1984,0,87,Released,Before Stonewall,6.5,7,#N/A,Documentary
0,Iφιγένεια,0.826244,9/10/1977,0,127,Released,Iphigenia,6.6,8,#N/A,Action
0,Big Time,1.00E-06,9/15/1988,148426,87,Released,Big Time,5.8,5,#N/A,Documentary
0,Jess + Moss,0.317656,1/23/2011,0,83,Released,Jess + Moss,6.8,5,#N/A,Drama
13000000,Метро,3.887331,2/21/2013,0,130,Released,Metro,6,60,#N/A,Action
1000000,The Drunk,0.014118,2/16/2014,0,90,Released,The Drunk,0,0,#N/A,
0,Mercenaries,3.094354,8/5/2014,0,90,Released,Mercenaries,4.3,33,#N/A,Action
160000000,The Hunger Games: Mockingjay - Part 2,26.628178,11/18/2015,653428261,137,Released,The Hunger Games: Mockingjay - Part 2,6.6,4117,#N/A,Action
20000000,Max,7.987747,6/26/2015,43967255,111,Released,Max,6.8,282,#N/A,Adventure
88000000,Pixels,21.14796,7/16/2015,243637091,105,Released,Pixels,5.6,2564,#N/A,Action
0,Ascendant,8.518516,,0,0,Planned,Ascendant,5.7,3,#N/A,Adventure
